sample.id,month,date,year,location,inshore.offshore,replicate,taxon.code,species.name.field,species.name.revised,group,8,5.6,4,2.8,2,1.4,1,0.71,0.5,notes,
120,5,20,2003,Goodwin's,Offshore,A2,48,Unidentified mud crab,Rhithropanopeus harrisii,Crustacean,1,0,0,0,0,0,0,0,0,,
120,5,20,2003,Goodwin's,Offshore,A2,53,Bittium,Bittiolum varium,Mollusc,0,0,0,0,0,1,1,0,0,,
120,5,20,2003,Goodwin's,Offshore,A2,59,Mitrella lunata,Astyrisælunata,Mollusc,0,0,0,0,1,0,0,0,0,,
120,5,20,2003,Goodwin's,Offshore,A2,200,Ampithoe longimana,Ampithoe longimana,Crustacean,0,0,0,0,0,0,0,1,0,,
120,5,20,2003,Goodwin's,Offshore,A2,203,Gammarus mucronatus,Gammarus mucronatus,Crustacean,0,0,0,0,1,0,0,1,1,,
120,5,20,2003,Goodwin's,Offshore,A2,204,Idotea balthica,Idotea balthica,Crustacean,0,0,0,0,1,0,0,0,0,,
120,5,20,2003,Goodwin's,Offshore,A2,208,Caprella penantis,Caprella penantis,Caprellid,0,0,1,8,13,17,31,20,18,,
120,5,20,2003,Goodwin's,Offshore,A2,209,Edotea triloba,Edotia triloba,Crustacean,0,0,0,0,0,0,0,10,6,,
120,5,20,2003,Goodwin's,Offshore,A2,210,Elasmopus levis,Elasmopus levis,Crustacean,0,0,0,0,0,0,0,0,1,,
120,5,20,2003,Goodwin's,Offshore,A2,402,Palaemonetes sp.,Palaemonetes sp.,Crustacean,1,0,0,0,0,0,0,0,0,,
120,5,20,2003,Goodwin's,Offshore,B1,6,Nereis sp,Nereis sp.,Polychaete,0,0,0,1,2,2,2,3,0,,
120,5,20,2003,Goodwin's,Offshore,B1,48,Unidentified mud crab,Rhithropanopeus harrisii,Crustacean,1,0,0,0,0,0,0,0,0,,
120,5,20,2003,Goodwin's,Offshore,B1,53,Bittium,Bittiolum varium,Mollusc,0,0,0,0,0,2,0,2,0,,
120,5,20,2003,Goodwin's,Offshore,B1,59,Mitrella lunata,Astyrisælunata,Mollusc,0,0,0,0,1,0,0,0,0,,
120,5,20,2003,Goodwin's,Offshore,B1,203,Gammarus mucronatus,Gammarus mucronatus,Crustacean,0,0,0,0,2,0,3,4,0,,
120,5,20,2003,Goodwin's,Offshore,B1,204,Idotea balthica,Idotea balthica,Crustacean,0,0,0,0,0,0,0,0,2,,
120,5,20,2003,Goodwin's,Offshore,B1,207,Ampelisca,Ampelisca sp.,Crustacean,0,0,0,0,0,0,1,1,0,,
120,5,20,2003,Goodwin's,Offshore,B1,208,Caprella penantis,Caprella penantis,Caprellid,0,0,0,7,32,34,22,0,10,,
120,5,20,2003,Goodwin's,Offshore,B1,209,Edotea triloba,Edotia triloba,Crustacean,0,0,0,0,0,1,0,11,4,,
120,5,20,2003,Goodwin's,Offshore,B1,210,Elasmopus levis,Elasmopus levis,Crustacean,0,0,0,0,0,2,0,0,0,,
120,5,20,2003,Goodwin's,Offshore,B1,212,Caprella equilibria,Caprella equilibra,Caprellid,0,0,0,0,0,0,0,21,0,,
120,5,20,2003,Goodwin's,Offshore,B2,6,Nereis sp,Nereis sp.,Polychaete,0,0,1,0,1,1,0,0,0,,
120,5,20,2003,Goodwin's,Offshore,B2,202,Erichsonella attenuata,Erichsonella attenuata,Crustacean,0,0,0,0,0,0,2,0,0,,
120,5,20,2003,Goodwin's,Offshore,B2,208,Caprella penantis,Caprella penantis,Caprellid,0,0,2,4,3,9,8,13,5,,
120,5,20,2003,Goodwin's,Offshore,B2,209,Edotea triloba,Edotia triloba,Crustacean,0,0,0,0,0,2,0,1,0,,
120,5,20,2003,Goodwin's,Offshore,C1,6,Nereis sp,Nereis sp.,Polychaete,0,0,2,0,0,0,0,0,0,,
120,5,20,2003,Goodwin's,Offshore,C1,53,Bittium,Bittiolum varium,Mollusc,0,0,0,0,0,4,0,0,0,,
120,5,20,2003,Goodwin's,Offshore,C1,54,Odostomia bisuturalis,Boonea bisuturalis,Mollusc,0,0,0,0,0,0,4,0,1,,
120,5,20,2003,Goodwin's,Offshore,C1,57,Nassaria vibex,Nassarius vibex,Mollusc,1,0,0,0,0,0,0,0,0,,
120,5,20,2003,Goodwin's,Offshore,C1,202,Erichsonella attenuata,Erichsonella attenuata,Crustacean,0,0,0,0,0,0,1,0,1,,
120,5,20,2003,Goodwin's,Offshore,C1,203,Gammarus mucronatus,Gammarus mucronatus,Crustacean,0,0,0,0,0,3,4,1,0,,
120,5,20,2003,Goodwin's,Offshore,C1,204,Idotea balthica,Idotea balthica,Crustacean,0,0,0,0,0,0,0,0,1,,
120,5,20,2003,Goodwin's,Offshore,C1,208,Caprella penantis,Caprella penantis,Caprellid,0,0,1,3,19,32,77,41,45,,
120,5,20,2003,Goodwin's,Offshore,C1,209,Edotea triloba,Edotia triloba,Crustacean,0,0,0,0,1,0,3,1,5,,
120,5,20,2003,Goodwin's,Offshore,C1,507,Mysids,Mysid sp.,Crustacean,0,0,0,0,1,0,0,0,0,,
120,5,20,2003,Goodwin's,Offshore,C3,6,Nereis sp,Nereis sp.,Polychaete,0,0,0,0,0,0,2,0,0,,
120,5,20,2003,Goodwin's,Offshore,C3,46,Panopeus herbstii,Panopeus herbstii,Crustacean,0,1,0,0,0,0,0,0,0,,
120,5,20,2003,Goodwin's,Offshore,C3,53,Bittium,Bittiolum varium,Mollusc,0,0,0,0,0,2,0,0,0,,
120,5,20,2003,Goodwin's,Offshore,C3,203,Gammarus mucronatus,Gammarus mucronatus,Crustacean,0,0,0,0,0,1,4,4,0,,
120,5,20,2003,Goodwin's,Offshore,C3,204,Idotea balthica,Idotea balthica,Crustacean,0,0,0,0,0,2,0,0,1,,
120,5,20,2003,Goodwin's,Offshore,C3,208,Caprella penantis,Caprella penantis,Caprellid,0,0,0,1,5,2,16,29,17,,
120,5,20,2003,Goodwin's,Offshore,C3,209,Edotea triloba,Edotia triloba,Crustacean,0,0,0,0,0,0,4,7,3,,
120,5,20,2003,Goodwin's,Offshore,C3,213,Paracaprella tenuis,Paracaprella tenuis,Caprellid,0,0,0,0,0,0,0,0,2,,
127,8,19,2003,Goodwin's,Inshore,A1,6,Nereis sp,Nereis sp.,Polychaete,1,0,0,0,0,2,0,0,0,,
127,8,19,2003,Goodwin's,Inshore,A1,50,Crepidula sp,Crepidula fornicata,Mollusc,0,0,0,0,7,13,6,1,1,,
127,8,19,2003,Goodwin's,Inshore,A1,200,Ampithoe longimana,Ampithoe longimana,Crustacean,0,0,0,0,2,3,4,0,1,,
127,8,19,2003,Goodwin's,Inshore,A1,201,Cymadusa compta,Cymadusa compta,Crustacean,0,0,0,0,3,3,3,2,1,,
127,8,19,2003,Goodwin's,Inshore,A1,202,Erichsonella attenuata,Erichsonella attenuata,Crustacean,0,0,2,5,1,3,3,1,0,,
127,8,19,2003,Goodwin's,Inshore,A1,203,Gammarus mucronatus,Gammarus mucronatus,Crustacean,0,0,0,0,1,2,1,0,2,,
127,8,19,2003,Goodwin's,Inshore,A1,207,Ampelisca,Ampelisca sp.,Crustacean,0,0,0,1,0,1,3,1,0,,
127,8,19,2003,Goodwin's,Inshore,A1,209,Edotea triloba,Edotia triloba,Crustacean,0,0,0,0,0,1,1,0,0,,
127,8,19,2003,Goodwin's,Inshore,A1,210,Elasmopus levis,Elasmopus levis,Crustacean,0,0,0,0,0,5,6,0,0,,
127,8,19,2003,Goodwin's,Inshore,A1,213,Paracaprella tenuis,Paracaprella tenuis,Caprellid,0,0,0,0,0,2,1,1,0,,
127,8,19,2003,Goodwin's,Inshore,A1,214,Paracaprella tenuis,Paracaprella tenuis,Caprellid,0,0,0,0,0,2,4,3,1,,
127,8,19,2003,Goodwin's,Inshore,A1,507,Mysids,Mysid sp.,Crustacean,0,0,0,0,1,0,2,0,0,,
127,8,19,2003,Goodwin's,Inshore,A1,509,Tanaid,Tanaid sp.,Crustacean,0,0,0,0,0,0,4,0,0,,
127,8,19,2003,Goodwin's,Inshore,A3,6,Nereis sp,Nereis sp.,Polychaete,0,0,0,0,2,0,0,0,0,,
127,8,19,2003,Goodwin's,Inshore,A3,50,Crepidula sp,Crepidula fornicata,Mollusc,0,0,0,1,2,10,11,2,0,,
127,8,19,2003,Goodwin's,Inshore,A3,200,Ampithoe longimana,Ampithoe longimana,Crustacean,0,0,0,0,0,2,2,1,0,,
127,8,19,2003,Goodwin's,Inshore,A3,201,Cymadusa compta,Cymadusa compta,Crustacean,0,0,0,0,0,2,3,0,0,,
127,8,19,2003,Goodwin's,Inshore,A3,202,Erichsonella attenuata,Erichsonella attenuata,Crustacean,0,0,1,2,2,0,3,1,0,,
127,8,19,2003,Goodwin's,Inshore,A3,207,Ampelisca,Ampelisca sp.,Crustacean,0,0,0,0,0,2,3,2,0,,
127,8,19,2003,Goodwin's,Inshore,A3,209,Edotea triloba,Edotia triloba,Crustacean,0,0,0,0,0,2,9,2,0,,
127,8,19,2003,Goodwin's,Inshore,A3,213,Paracaprella tenuis,Paracaprella tenuis,Caprellid,0,0,0,0,0,0,1,0,0,,
127,8,19,2003,Goodwin's,Inshore,A3,,Microprotopus,,,0,0,0,0,0,0,0,0,2,,
127,8,19,2003,Goodwin's,Inshore,A3,507,Mysids,Mysid sp.,Crustacean,0,0,0,0,1,2,1,0,0,,
127,8,19,2003,Goodwin's,Inshore,B1,6,Nereis sp,Nereis sp.,Polychaete,1,0,0,0,1,1,0,0,0,,
127,8,19,2003,Goodwin's,Inshore,B1,50,Crepidula sp,Crepidula fornicata,Mollusc,0,0,0,0,7,9,6,6,3,,
127,8,19,2003,Goodwin's,Inshore,B1,200,Ampithoe longimana,Ampithoe longimana,Crustacean,0,0,0,0,0,3,2,1,1,,
127,8,19,2003,Goodwin's,Inshore,B1,201,Cymadusa compta,Cymadusa compta,Crustacean,0,0,0,0,2,5,0,0,1,,
127,8,19,2003,Goodwin's,Inshore,B1,202,Erichsonella attenuata,Erichsonella attenuata,Crustacean,0,1,6,2,0,0,0,0,0,,
127,8,19,2003,Goodwin's,Inshore,B1,203,Gammarus mucronatus,Gammarus mucronatus,Crustacean,0,0,0,0,1,1,2,0,2,,
127,8,19,2003,Goodwin's,Inshore,B1,204,Idotea balthica,Idotea balthica,Crustacean,0,0,0,0,1,0,0,0,1,,
127,8,19,2003,Goodwin's,Inshore,B1,207,Ampelisca,Ampelisca sp.,Crustacean,0,0,0,0,0,0,3,4,0,,
127,8,19,2003,Goodwin's,Inshore,B1,209,Edotea triloba,Edotia triloba,Crustacean,0,0,0,0,0,1,1,2,5,,
127,8,19,2003,Goodwin's,Inshore,B1,210,Elasmopus levis,Elasmopus levis,Crustacean,0,0,0,0,0,0,1,0,1,,
127,8,19,2003,Goodwin's,Inshore,B1,508,Cumacean,Cumacean sp.,Crustacean,0,0,0,0,0,0,0,1,0,,
127,8,19,2003,Goodwin's,Inshore,B1,509,Tanaid,Tanaid sp.,Crustacean,0,0,0,0,0,0,0,1,0,,
127,8,19,2003,Goodwin's,Inshore,B2,6,Nereis sp,Nereis sp.,Polychaete,0,0,1,0,0,1,0,0,0,,
127,8,19,2003,Goodwin's,Inshore,B2,50,Crepidula sp,Crepidula fornicata,Mollusc,0,0,0,0,3,6,3,4,0,,
127,8,19,2003,Goodwin's,Inshore,B2,57,Nassaria vibex,Nassarius vibex,Mollusc,1,0,0,0,0,0,0,0,0,,
127,8,19,2003,Goodwin's,Inshore,B2,59,Mitrella lunata,Astyrisælunata,Mollusc,0,0,0,0,0,0,1,0,0,,
127,8,19,2003,Goodwin's,Inshore,B2,200,Ampithoe longimana,Ampithoe longimana,Crustacean,0,0,0,0,4,6,3,4,2,,
127,8,19,2003,Goodwin's,Inshore,B2,201,Cymadusa compta,Cymadusa compta,Crustacean,0,0,0,0,3,1,1,1,0,,
127,8,19,2003,Goodwin's,Inshore,B2,202,Erichsonella attenuata,Erichsonella attenuata,Crustacean,1,1,7,3,5,2,5,3,0,,
127,8,19,2003,Goodwin's,Inshore,B2,203,Gammarus mucronatus,Gammarus mucronatus,Crustacean,0,0,0,0,0,2,0,0,0,,
127,8,19,2003,Goodwin's,Inshore,B2,207,Ampelisca,Ampelisca sp.,Crustacean,0,0,0,0,1,7,1,0,2,,
127,8,19,2003,Goodwin's,Inshore,B2,209,Edotea triloba,Edotia triloba,Crustacean,0,0,0,0,1,8,7,1,1,,
127,8,19,2003,Goodwin's,Inshore,B2,210,Elasmopus levis,Elasmopus levis,Crustacean,0,0,0,1,2,4,3,2,1,,
127,8,19,2003,Goodwin's,Inshore,B2,213,Paracaprella tenuis,Paracaprella tenuis,Caprellid,0,0,0,0,3,4,4,1,0,,
127,8,19,2003,Goodwin's,Inshore,B2,214,Paracaprella tenuis,Paracaprella tenuis,Caprellid,0,0,0,0,0,0,0,4,3,,
127,8,19,2003,Goodwin's,Inshore,C2,6,Nereis sp,Nereis sp.,Polychaete,0,0,0,0,1,0,1,1,0,,
127,8,19,2003,Goodwin's,Inshore,C2,50,Crepidula sp,Crepidula fornicata,Mollusc,0,0,0,0,1,3,1,0,0,,
127,8,19,2003,Goodwin's,Inshore,C2,200,Ampithoe longimana,Ampithoe longimana,Crustacean,0,0,0,0,0,0,3,0,0,,
127,8,19,2003,Goodwin's,Inshore,C2,202,Erichsonella attenuata,Erichsonella attenuata,Crustacean,0,0,0,0,0,1,0,0,0,,
127,8,19,2003,Goodwin's,Inshore,C2,203,Gammarus mucronatus,Gammarus mucronatus,Crustacean,0,0,0,0,1,0,0,0,0,,
127,8,19,2003,Goodwin's,Inshore,C2,205,Corophium,Corophium sp.,Crustacean,0,0,0,0,0,0,0,1,0,,
127,8,19,2003,Goodwin's,Inshore,C2,207,Ampelisca,Ampelisca sp.,Crustacean,0,0,0,0,0,0,1,1,0,,
127,8,19,2003,Goodwin's,Inshore,C2,209,Edotea triloba,Edotia triloba,Crustacean,0,0,0,0,0,0,3,4,0,,
127,8,19,2003,Goodwin's,Inshore,C2,210,Elasmopus levis,Elasmopus levis,Crustacean,0,0,0,0,0,0,1,0,0,,
127,8,19,2003,Goodwin's,Inshore,C2,214,Paracaprella tenuis,Paracaprella tenuis,Caprellid,0,0,0,0,0,0,1,1,0,,
127,8,19,2003,Goodwin's,Inshore,C2,509,Tanaid,Tanaid sp.,Crustacean,0,0,0,0,0,0,0,1,0,,
128,8,19,2003,Goodwin's,Offshore,A1,6,Nereis sp,Nereis sp.,Polychaete,0,0,2,2,0,0,0,1,0,,
128,8,19,2003,Goodwin's,Offshore,A1,50,Crepidula sp,Crepidula fornicata,Mollusc,0,0,0,0,0,3,6,0,0,,
128,8,19,2003,Goodwin's,Offshore,A1,200,Ampithoe longimana,Ampithoe longimana,Crustacean,0,0,0,0,3,16,13,6,3,,
128,8,19,2003,Goodwin's,Offshore,A1,201,Cymadusa compta,Cymadusa compta,Crustacean,0,0,0,0,2,3,2,0,2,,
128,8,19,2003,Goodwin's,Offshore,A1,202,Erichsonella attenuata,Erichsonella attenuata,Crustacean,1,0,3,5,2,0,4,1,0,,
128,8,19,2003,Goodwin's,Offshore,A1,203,Gammarus mucronatus,Gammarus mucronatus,Crustacean,0,0,0,0,0,1,1,1,1,,
128,8,19,2003,Goodwin's,Offshore,A1,207,Ampelisca,Ampelisca sp.,Crustacean,0,0,0,0,0,1,3,1,1,,
128,8,19,2003,Goodwin's,Offshore,A1,208,Caprella penantis,Caprella penantis,Caprellid,0,0,2,2,3,4,3,0,1,,
128,8,19,2003,Goodwin's,Offshore,A1,209,Edotea triloba,Edotia triloba,Crustacean,0,0,0,0,0,2,2,2,0,,
128,8,19,2003,Goodwin's,Offshore,A1,210,Elasmopus levis,Elasmopus levis,Crustacean,0,0,0,1,0,2,0,2,1,,
128,8,19,2003,Goodwin's,Offshore,A1,213,Paracaprella tenuis,Paracaprella tenuis,Caprellid,0,0,0,0,0,0,2,2,0,,
128,8,19,2003,Goodwin's,Offshore,A1,214,Paracaprella tenuis,Paracaprella tenuis,Caprellid,0,0,0,0,0,0,14,28,10,,
128,8,19,2003,Goodwin's,Offshore,A2,6,Nereis sp,Nereis sp.,Polychaete,0,0,2,0,0,0,0,0,0,,
128,8,19,2003,Goodwin's,Offshore,A2,50,Crepidula sp,Crepidula fornicata,Mollusc,0,0,0,0,3,5,0,1,0,,
128,8,19,2003,Goodwin's,Offshore,A2,51,Haminoea solitana,Haminoea solitaria,Mollusc,0,0,0,0,0,0,1,0,0,,
128,8,19,2003,Goodwin's,Offshore,A2,200,Ampithoe longimana,Ampithoe longimana,Crustacean,0,0,0,1,1,6,5,2,0,,
128,8,19,2003,Goodwin's,Offshore,A2,201,Cymadusa compta,Cymadusa compta,Crustacean,0,0,0,0,0,2,1,0,0,,
128,8,19,2003,Goodwin's,Offshore,A2,202,Erichsonella attenuata,Erichsonella attenuata,Crustacean,0,0,0,1,2,2,1,0,0,,
128,8,19,2003,Goodwin's,Offshore,A2,203,Gammarus mucronatus,Gammarus mucronatus,Crustacean,0,0,0,0,0,0,0,0,1,,
128,8,19,2003,Goodwin's,Offshore,A2,207,Ampelisca,Ampelisca sp.,Crustacean,0,0,0,0,0,1,1,0,1,,
128,8,19,2003,Goodwin's,Offshore,A2,208,Caprella penantis,Caprella penantis,Caprellid,0,0,0,2,0,5,1,0,0,,
128,8,19,2003,Goodwin's,Offshore,A2,209,Edotea triloba,Edotia triloba,Crustacean,0,0,0,0,0,3,5,2,0,,
128,8,19,2003,Goodwin's,Offshore,A2,210,Elasmopus levis,Elasmopus levis,Crustacean,0,0,0,0,0,0,0,1,0,,
128,8,19,2003,Goodwin's,Offshore,A2,213,Paracaprella tenuis,Paracaprella tenuis,Caprellid,0,0,0,0,0,0,0,0,1,,
128,8,19,2003,Goodwin's,Offshore,A2,214,Paracaprella tenuis,Paracaprella tenuis,Caprellid,0,0,0,0,0,1,6,12,6,,
128,8,19,2003,Goodwin's,Offshore,B1,6,Nereis sp,Nereis sp.,Polychaete,0,0,1,0,0,1,0,0,0,,
128,8,19,2003,Goodwin's,Offshore,B1,50,Crepidula sp,Crepidula fornicata,Mollusc,0,0,0,1,0,3,3,1,2,,
128,8,19,2003,Goodwin's,Offshore,B1,200,Ampithoe longimana,Ampithoe longimana,Crustacean,0,0,0,0,0,6,2,5,2,,
128,8,19,2003,Goodwin's,Offshore,B1,201,Cymadusa compta,Cymadusa compta,Crustacean,0,0,0,0,1,2,1,3,0,,
128,8,19,2003,Goodwin's,Offshore,B1,202,Erichsonella attenuata,Erichsonella attenuata,Crustacean,0,1,3,1,4,1,5,1,0,,
128,8,19,2003,Goodwin's,Offshore,B1,204,Idotea balthica,Idotea balthica,Crustacean,0,0,0,1,1,1,0,0,0,,
128,8,19,2003,Goodwin's,Offshore,B1,205,Corophium,Corophium sp.,Crustacean,0,0,0,0,0,1,0,0,0,,
128,8,19,2003,Goodwin's,Offshore,B1,207,Ampelisca,Ampelisca sp.,Crustacean,0,0,0,0,0,1,1,1,2,,
128,8,19,2003,Goodwin's,Offshore,B1,208,Caprella penantis,Caprella penantis,Caprellid,0,0,0,0,0,3,2,1,0,,
128,8,19,2003,Goodwin's,Offshore,B1,209,Edotea triloba,Edotia triloba,Crustacean,0,0,0,0,1,2,1,1,2,,
128,8,19,2003,Goodwin's,Offshore,B1,210,Elasmopus levis,Elasmopus levis,Crustacean,0,0,0,0,0,0,1,0,2,,
128,8,19,2003,Goodwin's,Offshore,B1,214,Paracaprella tenuis,Paracaprella tenuis,Caprellid,0,0,0,0,0,1,6,20,13,,
128,8,19,2003,Goodwin's,Offshore,B1,400,Crangon,Crangon septemspinosa,Crustacean,0,0,0,0,1,0,0,0,0,,
128,8,19,2003,Goodwin's,Offshore,B2,6,Nereis sp,Nereis sp.,Polychaete,0,0,0,1,1,0,1,1,0,,
128,8,19,2003,Goodwin's,Offshore,B2,50,Crepidula sp,Crepidula fornicata,Mollusc,0,0,0,0,0,1,2,0,0,,
128,8,19,2003,Goodwin's,Offshore,B2,200,Ampithoe longimana,Ampithoe longimana,Crustacean,0,0,0,0,2,10,9,8,0,,
128,8,19,2003,Goodwin's,Offshore,B2,201,Cymadusa compta,Cymadusa compta,Crustacean,0,0,0,0,2,5,4,2,1,,
128,8,19,2003,Goodwin's,Offshore,B2,202,Erichsonella attenuata,Erichsonella attenuata,Crustacean,0,0,0,3,1,0,1,1,0,,
128,8,19,2003,Goodwin's,Offshore,B2,203,Gammarus mucronatus,Gammarus mucronatus,Crustacean,0,0,0,0,1,2,1,1,0,,
128,8,19,2003,Goodwin's,Offshore,B2,207,Ampelisca,Ampelisca sp.,Crustacean,0,0,0,0,0,3,0,1,0,,
128,8,19,2003,Goodwin's,Offshore,B2,208,Caprella penantis,Caprella penantis,Caprellid,0,0,0,0,2,5,1,1,0,,
128,8,19,2003,Goodwin's,Offshore,B2,209,Edotea triloba,Edotia triloba,Crustacean,0,0,0,0,6,8,9,5,1,,
128,8,19,2003,Goodwin's,Offshore,B2,210,Elasmopus levis,Elasmopus levis,Crustacean,0,0,0,0,0,1,4,4,0,,
128,8,19,2003,Goodwin's,Offshore,B2,213,Paracaprella tenuis,Paracaprella tenuis,Caprellid,0,0,0,0,0,0,0,1,1,,
128,8,19,2003,Goodwin's,Offshore,B2,214,Paracaprella tenuis,Paracaprella tenuis,Caprellid,0,0,0,0,0,0,4,13,5,,
128,8,19,2003,Goodwin's,Offshore,B2,507,Mysids,Mysid sp.,Crustacean,0,0,0,0,0,1,0,0,0,,
128,8,19,2003,Goodwin's,Offshore,B2,509,Tanaid,Tanaid sp.,Crustacean,0,0,0,0,0,1,1,1,0,,
128,8,19,2003,Goodwin's,Offshore,C2,50,Crepidula sp,Crepidula fornicata,Mollusc,0,0,0,0,4,10,7,2,1,,
128,8,19,2003,Goodwin's,Offshore,C2,200,Ampithoe longimana,Ampithoe longimana,Crustacean,0,0,0,0,5,7,5,3,2,,
128,8,19,2003,Goodwin's,Offshore,C2,201,Cymadusa compta,Cymadusa compta,Crustacean,0,0,0,0,0,4,3,4,2,,
128,8,19,2003,Goodwin's,Offshore,C2,202,Erichsonella attenuata,Erichsonella attenuata,Crustacean,1,1,2,4,1,3,2,3,0,,
128,8,19,2003,Goodwin's,Offshore,C2,203,Gammarus mucronatus,Gammarus mucronatus,Crustacean,0,0,0,0,1,0,0,1,1,,
128,8,19,2003,Goodwin's,Offshore,C2,207,Ampelisca,Ampelisca sp.,Crustacean,0,0,0,0,0,0,1,1,0,,
128,8,19,2003,Goodwin's,Offshore,C2,208,Caprella penantis,Caprella penantis,Caprellid,0,0,0,0,0,2,4,0,0,,
128,8,19,2003,Goodwin's,Offshore,C2,209,Edotea triloba,Edotia triloba,Crustacean,0,0,0,0,0,6,5,3,0,,
128,8,19,2003,Goodwin's,Offshore,C2,210,Elasmopus levis,Elasmopus levis,Crustacean,0,0,0,0,0,2,8,0,0,,
128,8,19,2003,Goodwin's,Offshore,C2,213,Paracaprella tenuis,Paracaprella tenuis,Caprellid,0,0,0,0,0,0,0,1,0,,
128,8,19,2003,Goodwin's,Offshore,C2,214,Paracaprella tenuis,Paracaprella tenuis,Caprellid,0,0,0,0,0,1,2,5,4,,
128,8,19,2003,Goodwin's,Offshore,C2,502,Goby sp.,Gobiidae sp.,Other,0,0,0,1,0,0,0,0,0,,
128,8,19,2003,Goodwin's,Offshore,C2,508,Cumacean,Cumacean sp.,Crustacean,0,0,0,0,0,0,1,0,0,,
131,10,1,2003,Goodwin's,Inshore,A2,50,Crepidula sp,Crepidula fornicata,Mollusc,0,0,0,0,2,5,37,1,0,,
131,10,1,2003,Goodwin's,Inshore,A2,200,Ampithoe longimana,Ampithoe longimana,Crustacean,0,0,0,0,0,2,0,0,0,,
131,10,1,2003,Goodwin's,Inshore,A2,202,Erichsonella attenuata,Erichsonella attenuata,Crustacean,0,1,0,3,0,0,0,1,1,,
131,10,1,2003,Goodwin's,Inshore,A2,203,Gammarus mucronatus,Gammarus mucronatus,Crustacean,0,0,0,0,0,0,1,0,0,,
131,10,1,2003,Goodwin's,Inshore,A2,204,Idotea balthica,Idotea balthica,Crustacean,0,0,0,0,0,1,0,0,0,,
131,10,1,2003,Goodwin's,Inshore,A2,208,Caprella penantis,Caprella penantis,Caprellid,0,1,0,0,5,3,2,4,4,,
131,10,1,2003,Goodwin's,Inshore,A2,209,Edotea triloba,Edotia triloba,Crustacean,0,0,0,0,0,0,2,0,1,,
131,10,1,2003,Goodwin's,Inshore,A2,214,Paracaprella tenuis,Paracaprella tenuis,Caprellid,0,0,0,0,0,0,0,0,2,,
131,10,1,2003,Goodwin's,Inshore,A2,507,Mysids,Mysid sp.,Crustacean,0,0,0,0,0,2,0,0,0,,
131,10,1,2003,Goodwin's,Inshore,B1,6,Nereis sp,Nereis sp.,Polychaete,0,0,0,1,0,0,0,0,0,,
131,10,1,2003,Goodwin's,Inshore,B1,44,Pagurus annulipes,Pagurus annulipes,Crustacean,1,0,0,0,0,0,0,0,0,,
131,10,1,2003,Goodwin's,Inshore,B1,50,Crepidula sp,Crepidula fornicata,Mollusc,0,0,0,0,0,1,3,2,0,,
131,10,1,2003,Goodwin's,Inshore,B1,201,Cymadusa compta,Cymadusa compta,Crustacean,0,0,0,0,0,1,0,0,0,,
131,10,1,2003,Goodwin's,Inshore,B1,202,Erichsonella attenuata,Erichsonella attenuata,Crustacean,0,0,0,1,0,2,0,1,0,,
131,10,1,2003,Goodwin's,Inshore,B1,205,Corophium,Corophium sp.,Crustacean,0,0,0,0,0,0,0,0,1,,
131,10,1,2003,Goodwin's,Inshore,B1,208,Caprella penantis,Caprella penantis,Caprellid,0,0,0,0,1,2,0,0,5,,
131,10,1,2003,Goodwin's,Inshore,B1,209,Edotea triloba,Edotia triloba,Crustacean,0,0,0,0,0,0,0,0,2,,
131,10,1,2003,Goodwin's,Inshore,B1,210,Elasmopus levis,Elasmopus levis,Crustacean,0,0,0,0,0,1,0,0,1,,
131,10,1,2003,Goodwin's,Inshore,B1,507,Mysids,Mysid sp.,Crustacean,0,0,0,0,0,1,1,1,0,,
131,10,1,2003,Goodwin's,Inshore,B2,6,Nereis sp,Nereis sp.,Polychaete,0,0,1,0,0,0,0,0,0,,
131,10,1,2003,Goodwin's,Inshore,B2,50,Crepidula sp,Crepidula fornicata,Mollusc,0,0,0,0,0,0,2,5,0,,
131,10,1,2003,Goodwin's,Inshore,B2,200,Ampithoe longimana,Ampithoe longimana,Crustacean,0,0,0,0,0,0,1,0,0,,
131,10,1,2003,Goodwin's,Inshore,B2,202,Erichsonella attenuata,Erichsonella attenuata,Crustacean,0,0,0,1,2,1,2,3,0,,
131,10,1,2003,Goodwin's,Inshore,B2,203,Gammarus mucronatus,Gammarus mucronatus,Crustacean,0,0,0,0,0,1,0,0,0,,
131,10,1,2003,Goodwin's,Inshore,B2,208,Caprella penantis,Caprella penantis,Caprellid,0,0,0,0,0,3,1,1,1,,
131,10,1,2003,Goodwin's,Inshore,B2,214,Paracaprella tenuis,Paracaprella tenuis,Caprellid,0,0,0,0,0,0,1,0,0,,
131,10,1,2003,Goodwin's,Inshore,B2,507,Mysids,Mysid sp.,Crustacean,0,0,0,0,0,0,1,0,0,,
131,10,1,2003,Goodwin's,Inshore,C1,50,Crepidula sp,Crepidula fornicata,Mollusc,0,0,0,0,0,1,4,4,0,,
131,10,1,2003,Goodwin's,Inshore,C1,200,Ampithoe longimana,Ampithoe longimana,Crustacean,0,0,0,0,0,0,1,0,0,,
131,10,1,2003,Goodwin's,Inshore,C1,202,Erichsonella attenuata,Erichsonella attenuata,Crustacean,0,0,0,2,0,0,1,2,2,,
131,10,1,2003,Goodwin's,Inshore,C1,208,Caprella penantis,Caprella penantis,Caprellid,0,0,0,0,6,5,1,3,4,,
